Time,Lat, Long,  Bearing (Degs), Frequency (Hz), Strength
12/12/2014 12:18:45, 0.03599712023038157, -0.004499640028797696, 131.32086, 179.98457, 64.16645
12/12/2014 12:18:50, 0.03599712023038157, -0.004499640028797696, 130.47891, 179.99324, 64.16806
12/12/2014 12:18:55, 0.03599712023038157, -0.004499640028797696, 129.61531, 180.00189, 64.16841
12/12/2014 12:19:00, 0.03599712023038157, -0.004499640028797696, 128.72961, 180.01054, 64.16751
12/12/2014 12:19:05, 0.03599712023038157, -0.004499640028797696, 127.8214, 180.01921, 64.165344
12/12/2014 12:19:10, 0.03599712023038157, -0.004499640028797696, 126.89027, 180.0279, 64.16189
12/12/2014 12:19:15, 0.03599712023038157, -0.004499640028797696, 125.93586, 180.03662, 64.157104
12/12/2014 12:19:20, 0.03599712023038157, -0.004499640028797696, 124.95783, 180.0454, 64.15094
12/12/2014 12:19:25, 0.03599712023038157, -0.004499640028797696, 123.955894, 180.05421, 64.14331
12/12/2014 12:19:30, 0.03599712023038157, -0.004499640028797696, 122.92979, 180.06311, 64.134155
12/12/2014 12:19:35, 0.03599712023038157, -0.004499640028797696, 121.87932, 180.07207, 64.12336
12/12/2014 12:19:40, 0.03599712023038157, -0.004499640028797696, 120.804344, 180.0811, 64.110825
12/12/2014 12:19:45, 0.03599712023038157, -0.004499640028797696, 119.704765, 180.09024, 64.09642
12/12/2014 12:19:50, 0.03599712023038157, -0.004499640028797696, 118.580574, 180.09946, 64.08002
12/12/2014 12:19:55, 0.03599712023038157, -0.004499640028797696, 117.43182, 180.10878, 64.06148
12/12/2014 12:20:00, 0.03599712023038157, -0.004499640028797696, 116.25867, 180.11821, 64.040634
12/12/2014 12:20:05, 0.03599712023038157, -0.004499640028797696, 115.06132, 180.12776, 64.01733
12/12/2014 12:20:10, 0.03599712023038157, -0.004499640028797696, 113.8401, 180.13742, 63.991394
12/12/2014 12:20:15, 0.03599712023038157, -0.004499640028797696, 112.59545, 180.1472, 63.962646
12/12/2014 12:20:20, 0.03599712023038157, -0.004499640028797696, 111.32789, 180.15709, 63.93091
12/12/2014 12:20:25, 0.03599712023038157, -0.004499640028797696, 110.03804, 180.16711, 63.895992
12/12/2014 12:20:30, 0.03599712023038157, -0.004499640028797696, 108.72666, 180.17723, 63.85771
12/12/2014 12:20:35, 0.03599712023038157, -0.004499640028797696, 107.394615, 180.18748, 63.815876
12/12/2014 12:20:40, 0.03599712023038157, -0.004499640028797696, 106.042885, 180.19783, 63.77031
12/12/2014 12:20:45, 0.03599712023038157, -0.004499640028797696, 104.67257, 180.20828, 63.720825
12/12/2014 12:20:50, 0.03599712023038157, -0.004499640028797696, 103.28487, 180.21884, 63.66725
12/12/2014 12:20:55, 0.03599712023038157, -0.004499640028797696, 101.88112, 180.22948, 63.60942
12/12/2014 12:21:00, 0.03599712023038157, -0.004499640028797696, 100.46275, 180.24019, 63.547184
12/12/2014 12:21:05, 0.03599712023038157, -0.004499640028797696, 99.0313, 180.25096, 63.480392
12/12/2014 12:21:10, 0.03599712023038157, -0.004499640028797696, 97.58839, 180.2618, 63.40892
12/12/2014 12:21:15, 0.03599712023038157, -0.004499640028797696, 96.135735, 180.27266, 63.332657
12/12/2014 12:21:20, 0.03599712023038157, -0.004499640028797696, 94.67512, 180.28355, 63.251503
12/12/2014 12:21:25, 0.03599712023038157, -0.004499640028797696, 93.20839, 180.29446, 63.16539
12/12/2014 12:21:30, 0.03599712023038157, -0.004499640028797696, 91.73744, 180.30536, 63.074257
12/12/2014 12:21:35, 0.03599712023038157, -0.004499640028797696, 90.2642, 180.31624, 62.97807
12/12/2014 12:21:40, 0.03599712023038157, -0.004499640028797696, 88.7906, 180.32706, 62.87682
12/12/2014 12:21:45, 0.03599712023038157, -0.004499640028797696, 87.3186, 180.33783, 62.77051
12/12/2014 12:21:50, 0.03599712023038157, -0.004499640028797696, 85.85014, 180.34853, 62.65918
12/12/2014 12:21:55, 0.03599712023038157, -0.004499640028797696, 84.38712, 180.35913, 62.542877
12/12/2014 12:22:00, 0.03599712023038157, -0.004499640028797696, 82.931404, 180.36963, 62.421673
12/12/2014 12:22:05, 0.03599712023038157, -0.004499640028797696, 81.4848, 180.38, 62.295666
12/12/2014 12:22:10, 0.03599712023038157, -0.004499640028797696, 80.04905, 180.39024, 62.164967
12/12/2014 12:22:15, 0.03599712023038157, -0.004499640028797696, 78.62581, 180.40031, 62.0297
12/12/2014 12:22:20, 0.03599712023038157, -0.004499640028797696, 77.216644, 180.41023, 61.890022
12/12/2014 12:22:25, 0.03599712023038157, -0.004499640028797696, 75.82304, 180.41997, 61.74609
12/12/2014 12:22:30, 0.03599712023038157, -0.004499640028797696, 74.44634, 180.42952, 61.598076
